,artist_id,artist_name
1615,1039708,戎庆杰
1616,1050831,Rico
1617,1063080,Talkbox Roc Kit
1618,1039565,邱伟宏
1619,1032407,囚牛的方舟
1620,4868,芊郁纯杨启
1621,1047132,上墙的土豆
1622,4738,潘军
1623,4784,潘艺翔
1624,841095,Patrick James
1625,1066028,彭彦川
1626,1039184,彭涛
1627,1063199,人彘
1628,787004,任语源
1629,1108105,RSK13
1630,1039253,Rapper歪弟
1631,13227191,瑞拉
1632,4804,曲世聪
1633,1049793,齐国
1634,1108146,Qzero
1635,4823,齐刚
1636,4805,邱暐议
1637,1081067,潘富顷
1638,1040028,PREWANTINGMUSICIAN
1639,4782,潘源良
1640,14099649,Rj热杰
1641,13134215,茹鹏浩
1642,13080289,Rookley
1643,12525523,饶封
1644,12448205,Ryan.B
1645,4874,邱启明
1646,768057,祁家琛
1647,4875,钱刚
1648,12409239,日道法师
1649,12279713,RK金承熙
1650,12408083,Richard Faint
1651,12263765,任海旺
1652,5073,宋冬野
1653,5039,石进
1654,4941,孙楠
1655,5103,孙子涵
1656,4948,苏永康
1657,5047,胜屿
1658,4942,沙宝亮
1659,797087,smile_小千
1660,43884,Senpai
1661,4934,苏阳
1662,4947,孙耀威
1663,4938,苏醒
1664,861208,shohruhxon
1665,5022,孙伯纶
1666,4937,沈庆
1667,5015,宋捷
1668,1039650,S9ryne&nbsp;
1669,4936,宋岳庭
1670,4935,爽子
1671,1037013,少恭
1672,5084,石头
1673,4959,誓言
1674,5025,孙浩
1675,5087,SOCO真
1676,693018,宋小宝
1677,190497,萨满
1678,4968,孙国庆
1679,43515,Sbazzo
1680,4940,苏有朋
1681,4943,三宝
1682,896003,沈震轩
1683,1159133,深七
1684,5008,沈懿
1685,1081895,Shepqet
1686,5134,孙浩雨
1687,5190,Saul
1688,975679,上官晓懿
1689,1146106,苏琛
1690,4964,索朗扎西
1691,4946,苏遇
1692,1028151,司徒嘉伟
1693,4961,史志有
1694,2468,SoundzImage
1695,1081368,十年时间
1696,4952,石康钧
1697,5062,宋孟君
1698,4976,孙小宝
1699,983048,Fye93
1700,1124329,苏勇
1701,4951,施文斌
1702,5099,杉籽伽
1703,1044144,三亩地
1704,4955,施文彬
1705,5078,石磊
1706,4953,沈文程
1707,1039902,沙洲
1708,5065,三郎王青
1709,1039020,孙诺涵
1710,1057045,宋小墨
1711,5026,司文
1712,4974,盛中国
1713,818242,帅霖
1714,5127,宋雨喆
1715,5151,Sunbin
1716,1047197,山下直人
1717,5155,苏晴
1718,4998,沈洋
1719,1192515,盛一伦
1720,5018,孙辉
1721,1015016,石头 (五月天)
1722,4962,宋雪莱
1723,855323,桑泉
1724,4970,孙敬凡
1725,5168,撒贝宁
1726,5082,孙博
1727,1039177,三月芦苇
1728,1040093,沈波
1729,1032107,身斜影正
1730,908196,沈昊飞
1731,1087766,十三狼
1732,1043295,Senders Chen
1733,1132218,宋赫伦
1734,221439,舒米恩
1735,5101,苏颂
1736,4939,Sulumi
1737,1073061,StarX
1738,5115,沈尔宁
1739,5000,三木科
1740,4965,舜文齐
1741,5042,孙自佑
1742,5149,Sow Sorrow
1743,806087,司影东
1744,5021,宋秉洋
1745,787035,依兴驰
1746,1047049,Yoken_Official
1747,5112,孙异
1748,768266,李&nbsp;老&nbsp;板
1749,1043432,史峰陶笛工作室
1750,4958,孙协志
1751,5121,苏麦
1752,5196,陶喆
1753,5205,谭咏麟
1754,5195,Tank
1755,5197,童安格
1756,5199,邰正宵
1757,5200,屠洪刚
1758,5234,佟大为
1759,31286,The Shanghai Restoration Project
1760,5207,泰迪罗宾
1761,5198,腾格尔
1762,1081269,M R U O
1763,1120093,UmuD Eziz
1764,1040136,UNDERAQUE
1765,1039046,Uncle&nbsp;Martin
1766,1087332,Uncle Hu
1767,237262,UP
1768,5243,谭盾
1769,5206,唐磊
1770,5227,唐禹哲
1771,5203,汤潮
1772,12675884,USAGii
1773,1050281,Cilantro_killer
1774,1087008,Ulysses
1775,13158027,U记仝人
1776,1050140,逆流Group
1777,5342,V.K克
1778,789949,VISUDY
1779,1049083,VESK&nbsp;GREEN
1780,5246,田一龙
1781,5208,谭炎健
1782,1053284,Vous Records
1783,817015,Vanhci
1784,1040098,verahuuu
1785,1044078,VISIN
1786,5232,田家达
1787,1038388,T.S.O 王利夫
1788,1039419,Tolein
1789,5311,苟乃鹏
1790,5231,屠颖
1791,978071,vinck
1792,1050792,Var3D
1793,1063151,VincentSax
1794,969079,唐思宇
1795,1155005,Terry&nbsp;Zhong
1796,962175,谭旋
1797,5257,谭佑铭
1798,1132526,名词
1799,1048033,VOICHAN
1800,1040036,Volley
1801,1039828,Vegetarian Lion
1802,1051025,Vai
1803,1046418,TopManss
1804,5250,天津饭
1805,908122,覃桢
1806,5277,谭建建
1807,5247,汤子星
1808,1060100,Neo&nbsp;Zhang
1809,12279905,Vanilla
1810,1050440,Veeos
1811,12262889,Victim Mentality
1812,14099343,Veronique B
1813,992023,陶定哟哟
1814,5248,陶培力
1815,5238,佟铁鑫
1816,2000,塔斯肯
1817,11977081,Vacen奕忠
1818,1050459,Vica_Scream
1819,1192469,Vacance.ZEN
1820,1045023,VeduYao
1821,1039825,ven
1822,805086,TedJon
1823,5274,汤非
1824,985262,唐龙
1825,5225,谭宝硕
1826,5336,谭炜星
1827,14101634,VOGUE 5
1828,12412082,Vittoria Hilz
1829,12323154,VANITAS
1830,12067038,Vonenzo Baschello
1831,1135230,VICON
1832,5285,The Lee's
1833,1039199,檀健次
1834,861410,TooPhat
1835,5251,唐人踢
1836,5273,谭顺成
1837,1106026,VAIOTME
1838,1087294,V-3nt
1839,776642,Valentina Villarroel
1840,670008,覃元隆
1841,5201,童孔
1842,5284,唐鹏
1843,5211,汤小康
1844,1087265,Umvt
1845,817017,唐从圣
1846,1193004,唐伯虎
1847,5260,谭富英
1848,5233,谭炳文
1849,826350,唐鑫
1850,787107,陶峻汐
1851,5213,唐尼
1852,187966,田娃
1853,5215,谭耀文
1854,5317,唐建平
1855,1150212,提才哥
1856,5210,图利古尔
1857,5323,覃春江
1858,1050530,Toby&nbsp;Davis
1859,5252,铁热沁夫
1860,5204,唐朝老五
1861,1049879,唐志星
1862,1086078,Ty.
1863,5270,田宇哲
1864,1043143,tadi
1865,5276,汤骏业
1866,789121,琨
1867,5209,唐文龙
1868,5239,唐尧麟
1869,5286,童杰
1870,896908,覃洁
1871,758202,唐旭东
1872,5229,唐彪
1873,1019687,谭小雨
1874,1020117,兔子和零
1875,1049195,天堂飘雪
1876,5212,庹宗华
1877,1081365,TröZii
1878,3608,覃晔
1879,5244,田跃君
1880,5220,田华
1881,5266,唐健垣
1882,1046320,Tak
1883,203383,TORO
1884,5224,Tae
1885,1049766,田振达
1886,861730,谭曦
1887,1064008,田校同
1888,977050,陶佳明
1889,1043257,汤祯钰
1890,947040,田连元
1891,1043219,田宇杨子
1892,5216,谈军
1893,729002,童丹
1894,1011107,天庥
1895,1040085,TNTLILY
1896,5346,王力宏
1897,5347,汪峰
1898,5358,王杰
1899,964108,吴亦凡
1900,5354,伍佰
1901,5538,汪苏泷
1902,5345,万晓利
1903,5349,魏晨
1904,5678,五色石南叶
1905,5350,吴克群
1906,5499,王艺翔
1907,5518,王铮亮
1908,5379,韦礼安
1909,5568,Winky诗
1910,5357,伍思凯
1911,5360,吴宗宪
1912,818156,王凯
1913,5348,王啸坤
1914,999220,王俊凯
1915,5431,王绎龙
1916,1015042,王继阳
1917,966016,吾恩
1918,5546,吴欣睿
1919,896550,王晓天
1920,5352,王梵瑞
1921,5356,吴奇隆
1922,5761,王小洋
1923,5359,巫启贤
1924,5427,王强
1925,5365,温兆伦
1926,5529,吴彤
1927,956386,王源
1928,187229,吴青峰
1929,5438,王建房
1930,5550,武艺
1931,1023010,魏小涵
1932,794040,W.K.
1933,5378,王威
1934,5506,王崴
1935,5362,王俊雄
1936,1015092,王胜
1937,5473,吴秀波
1938,5370,王栎鑫
1939,5382,吴建豪
1940,5418,王宝强
1941,5680,Walker
1942,5551,吴俊余
1943,5425,王祖蓝
1944,5531,王童语
1945,1047178,吴业坤
1946,851015,王喂马
1947,5388,翁立友
1948,1039296,王朝
1949,1041154,WARISJAN ABDUREHIM
1950,5682,伍华
1951,5397,吴浩康
1952,1057067,文先生
1953,5591,王矜霖
1954,5620,王闻
1955,1060108,王华峰
1956,5603,王备
1957,188556,王宝
1958,5399,吴国敬
1959,954145,王更新
1960,5387,王洁实
1961,5512,汪正正
1962,905477,魏一宁
1963,5622,王弢
1964,5408,吴卓羲
1965,5670,汪东城
1966,5446,吴启华
1967,5539,瓦其依合
1968,827615,王博文
1969,5595,吴佳明
1970,5442,吴彤
1971,3669,王三溥
1972,1047237,五音Jw
1973,1073042,王进
1974,5444,王鹤铮
1975,1043049,宛萌泽
1976,5464,王志文
1977,5600,文章
1978,203235,王大文
1979,5700,乌达木
1980,5549,王睿
1981,5593,完玛三智
1982,1072015,王思远
1983,5371,王宏恩
1984,5405,伍国忠
1985,5355,吴宁越
1986,792664,王大痣
1987,187872,吴镇宇
1988,5406,王宏伟
1989,5424,韦雄
1990,5626,王志
1991,5404,王子鸣
1992,5389,王识贤
1993,1039717,吴承俊
1994,1006034,王泽瑞
1995,1137325,王青
1996,5781,薛之谦
1997,5770,许巍
1998,5771,许嵩
1999,5768,萧敬腾
2000,5773,谢霆锋
2001,5997,小曲儿
2002,5787,许志安
2003,5944,夏天Alex
2004,5871,许廷铿
2005,5782,许冠杰
2006,6066,杨宗纬
2007,4903,尧十三
2008,6075,庾澄庆
2009,6290,音频怪物
2010,6070,游鸿明
2011,5929,徐良
2012,5767,谢天笑
2013,5786,徐誉滕
2014,5793,小沈阳
2015,5963,小皮
2016,956206,岳云鹏
2017,6068,杨坤
2018,6090,杨瑞代
2019,813378,约瑟翰庞麦郎
2020,6076,俞灏明
2021,6452,周杰伦
2022,6460,张学友
2023,6731,赵雷
2024,6457,张国荣
2025,6462,张敬轩
2026,1132127,萧忆情Alex
2027,5951,小贱
2028,5774,萧煌奇
2029,5772,小柯
2030,6091,宇桐非
2031,6071,杨培安
2032,6084,杨嘉松
2033,1078374,伊丽莎白鼠
2034,6067,尹吾
2035,6472,张杰
2036,6652,周传雄
2037,6454,张信哲
2038,6469,张宇
2039,6479,周柏豪
2040,5766,小河
2041,5769,信
2042,813196,许镜清
2043,5897,谢天华
2044,5888,星弟
2045,6064,袁惟仁
2046,6079,言承旭
2047,939088,易烊千玺
2048,6288,颜小健
2049,6100,余文乐
2050,6729,赵照
2051,6473,郑中基
2052,6456,周华健
2053,6040,萧全
2054,1047088,小魂
2055,5777,谢和弦
2056,847107,谢帝
2057,918031,性人盒
2058,6211,幼稚园杀手
2059,1047065,佑可猫
2060,6107,易欣
2061,6098,叶启田
2062,6491,郑伊健
2063,166016,张赫宣
2064,6458,郑钧
2065,6453,张震岳
2066,6487,张智霖
2067,5866,小安
2068,5779,薛岳
2069,5775,熊天平
2070,789541,小义
2071,1047348,西瓜Kune
2072,6085,阎维文
2073,1079074,余佳运
2074,6094,叶世荣
2075,6145,尹相杰
2076,6097,叶振棠
2077,6474,钟立风
2078,5776,小宇
2079,5904,小植
2080,1115075,西瓜JUN
2081,189307,小右
2082,808050,杨炅翰
2083,6240,于魁智
2084,6065,郁冬
2085,1054173,杨洋
2086,976004,牙牙乐
2087,6467,左小祖咒
2088,6891,赵英俊
2089,816103,纣王老胡
2090,166025,邢天溯
2091,5894,徐鲤
2092,1005028,徐大乐
2093,5998,Xun（易硕成）
2094,6116,尤大淳
2095,6083,余宪忠
2096,844123,云飞
2097,6108,叶文辉
2098,6470,郑源
2099,6463,赵传
2100,6480,张栋梁
2101,6459,张雨生
2102,5795,熊汝霖
2103,5798,小肥
2104,5924,小5
2105,5840,徐子崴
2106,5785,谢军
2107,6234,严爵
2108,6274,杨乐
2109,6156,杨洪基
2110,6099,雨天
2111,6464,张卫健
2112,6495,钟镇涛
2113,6461,周云蓬
2114,6483,赵鹏
2115,6455,张楚
2116,1064054,西山居游戏音乐
2117,5849,谢东
2118,5788,小虫
2119,5937,许之糯
2120,6443,印能法师
2121,6242,Y Lam
2122,6353,杨海彪
2123,1108137,痒局长
2124,824125,尹熙水
2125,6492,钟汉良
2126,167016,张玮
2127,1047015,张艺兴
2128,1030001,周深
2129,5817,萧正楠
2130,5801,小曾
2131,5790,雪村
2132,6055,小臭臭
2133,6092,亚东
2134,1132738,张磊
2135,6476,张智成
2136,6681,张翰
2137,6488,张过年
2138,5778,萧闳仁
2139,1045018,小欢
2140,784472,小人
2141,1035021,许一鸣
2142,6101,袁耀发
2143,6494,张镐哲
2144,6725,郑国锋
2145,6498,郑少秋
2146,1038040,赵紫骅
2147,5780,西皮士
2148,5808,肖飞
2149,5986,徐一鸣
2150,5842,薛伟
2151,6122,阎学敏
2152,980025,周兴哲
2153,6670,左宏元
2154,954410,周三
2155,990177,赵海洋
2156,1029002,薛小毅
2157,5908,薛汀哲
2158,1046333,小少焱
2159,5967,晓逍
2160,5805,许乐
2161,991238,严老板
2162,6208,炎亚纶
2163,955267,袁腾飞
2164,6072,永邦
2165,1024313,余枫
2166,6512,臧天朔
2167,6478,赵已然
2168,6692,钟明秋
2169,975282,郑恺
2170,939083,郑俊弘
2171,5806,许绍洋
2172,5800,徐清原
2173,837328,许鹤缤
2174,6018,小山
2175,186010,徐克
2176,6349,闫旭
2177,6398,杨浩龙
2178,6200,余果
2179,1047051,元首
2180,1047223,玉璇玑
2181,1084119,张晏铭
2182,6482,周治平
2183,6774,张羿凡
2184,6468,郑智化
2185,6509,赵季平
2186,840106,邢磊
2187,5875,邪恶少年EB
2188,5994,心定和尚
2189,5995,小猛
2190,5810,徐嘉良
2191,1040173,艺涛
2192,1193189,杨宝心
2193,6120,袁小迪
2194,6087,杨庆煌
2195,992001,张阳阳
2196,6497,周国贤
2197,6484,周渝民
2198,6676,张津涤
2199,5799,薛忠铭
2200,6039,肖晨
2201,791328,熊熊作业
2202,1102063,谢昊轩
2203,6161,应昌佑
2204,947036,易中天
2205,6310,渔圈
2206,6077,易桀齐
2207,171008,朱梓骁
2208,6481,张洪量
2209,6982,祝贺
2210,6756,张智
2211,794076,张宇桦
2212,5819,徐靖博
2213,1018121,潇梦临
2214,5796,徐小明
2215,5794,萧福德
2216,5784,夏韶声
2217,6299,杨亮
2218,1063217,印良法师
2219,6231,姚政
2220,905413,于湉
2221,6475,张亚东
2222,6918,张艺德
2223,6485,赵牧阳
2224,6730,周汤豪
2225,886187,张恒远
2226,5835,小黑
2227,981058,小荣童鞋
2228,5933,秀才
2229,1182013,夏克立
2230,5901,徐沛东
2231,6114,阳一
2232,1079032,杨大林
2233,6171,郁钧剑
2234,6078,杨晨
2235,6501,张明敏
2236,6696,周子雷
2237,190340,周觅
2238,6827,赵真
2239,6520,张振宇
2240,6015,小骆驼
2241,1039534,鲜远
2242,5821,徐浩
2243,1087706,谢小宇
2244,1078079,谢中杰
2245,6112,殷承宗
2246,6080,俞思远
2247,6333,Young Kin
2248,6303,姚可杰
2249,787025,杨栋梁
2250,6976,赵本山
2251,1023288,郑子威
2252,1043044,中国放碟者
2253,961075,赵泳鑫
2254,952073,赵烁
2255,5891,萧斌
2256,5969,欣哲
2257,6026,小军
2258,6096,杨臣刚
2259,6134,俞逊发
2260,6089,尹光
2261,6082,杨明煌
2262,6513,张继聪
2263,6661,周志华
2264,229274,郑海龙
2265,10704,赵鑫
2266,1193388,张本煜
2267,6363,袁成杰
2268,6359,亦勋
2269,979076,杨牧
2270,6223,袁野
2271,6184,杨斌
2272,6719,周晓鸥
2273,1018074,张尧
2274,6854,郑东
2275,6500,张克帆
2276,864025,张亮
2277,6220,雨镈
2278,942094,杨朗朗
2279,6069,杨一
2280,6185,余润泽
2281,6309,Young&nbsp;Mai
2282,759479,周磊
2283,6874,张震
2284,6695,周思贤
2285,818207,钟定一
2286,6734,朱铭捷
2287,6111,于冠华
2288,1038053,颜韵Ycy
2289,6103,虞洋
2290,1050841,夜明的孤行灯
2291,1049003,于小彤
2292,6617,张伟进
2293,6496,张广天
2294,860958,子曰秋野
2295,1088047,张若昀
2296,4950,山野
2297,1160021,陈弗来Frank
2298,818573,3ASiC
2299,1151026,瞿子千
2300,1089204,&nbsp;阿威嘛
2301,1158147,卖血哥
2302,1142042,徐梦圆
2303,790044,小峰峰
2304,790102,群可
2305,1152002,Davis.X
2306,2492,常定晨
2307,1143074,小鱼儿YT
2308,1159045,齐一
2309,1158079,Abdusalam Akbar
2310,1158111,Mc魏小然
2311,1158209,王柏鸿
2312,839984,42
2313,1145009,颜森男
2314,1185097,部落说唱
2315,1139022,SFat
2316,1158096,adil&nbsp;mijit
2317,7057,14?
2318,1159034,夏夕
2319,1160009,吃素的狮子
2320,1158097,RiFat
2321,1138028,饭碗的彼岸
2322,1139030,Tea
2323,1138004,晓月老板
2324,1081136,鄢磊
2325,1140029,陈进
2326,977173,3Bangz
2327,1038210, 苏竑嶂 
2328,790087,成云刚
2329,1158046,A-Mac
2330,130149,69
2331,1160146,DilmuratAblikim
2332,6602,张铠麟
2333,1049895,1993的地铁
2334,790099,孙明
2335,790114,魏俫
2336,962332,DJ Morning
2337,1158119,Leo1Bee
2338,1196021,Ezimet&nbsp;Kurban&nbsp;AzmatKurban&nbsp;艾孜买提.库尔班
2339,1047093,永安二胡
2340,1027044,LuckyZhang
2341,236538,崔文斗
2342,1158038,DjsmallYu
2343,1049085, 王洪迪
2344,1050480,5_Chillz
2345,1160101,大杰克
2346,1183027,Dilxat
2347,1184012,飒爽叔
2348,790068,花花和它的朋友们
2349,1160141,DJ&nbsp;Mr&nbsp;Steven
2350,1183043,坠；一
2351,790045,韦琪
2352,1185062,宋宇航
2353,1195043,热依木江
2354,1183050,Kamilseypidin
2355,1160132,Mawlanjan&nbsp;Muhtar
2356,1160100,王然
2357,964085,Lanx
2358,1145031,静风舞
2359,1196022,周疯狂
2360,1183100,DJMaksJ
2361,1153002,Sea云
2362,1184055,不洁
2363,790032,地铁兄弟
2364,1150238, 圆光 
2365,1039540,23MITD/23MINUTES INTO THE DREAM
2366,790024,李婧艳
2367,1142052,happyahcin01
2368,1196019,李济宏
2369,790009,刘尊
2370,1184041,章沐
2371,1183025,童瑤
2372,5851,湘海
2373,790014,徐宾
2374,1159091,奥博
2375,1185064,陈麦麒
2376,827237,醉梦千城
2377,790101,杜元竣
2378,1185048,行文泽
2379,1151005,Kvetch
2380,1158100,留声玩具
2381,1139025,輪迴
2382,1160145,PopDan
2383,1140006,涛爸
2384,1153020,Kigga
2385,1138008,天儿
2386,1183065,HavocTang
2387,1158066,Worezh
2388,1151001,未来星B3Rich
2389,1183051,阿礼
2390,1140016,蔡伯阳
2391,1184066,贺铭洋
2392,791541,梁存
2393,790131,天权
2394,1142068,刘天义
2395,1158025,FOLDin
